rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:02.047,1572922045650,0.0,0.0,0.764,132.407,3.0,-0.085,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.048,1572922045651,0.0,0.0,0.764,132.407,3.0,-0.085,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.049,1572922045652,0.0,0.0,0.764,132.407,3.0,-0.086,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.098,1572922045701,0.0,0.0,0.764,132.407,3.0,-0.087,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.099,1572922045702,0.0,0.0,0.764,132.407,3.0,-0.08800000000000001,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.100,1572922045703,0.0,0.0,0.764,132.407,3.0,-0.08800000000000001,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.150,1572922045753,0.0,0.0,0.983,133.334,3.0,-0.08900000000000001,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.151,1572922045754,0.0,0.0,0.983,133.334,3.0,-0.09,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.152,1572922045755,0.0,0.0,0.983,133.334,3.0,-0.09,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.199,1572922045802,0.0,0.0,0.983,133.334,3.0,-0.091,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.200,1572922045803,0.0,0.0,0.983,133.334,3.0,-0.091,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.201,1572922045804,0.0,0.0,0.983,133.334,3.0,-0.092,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.250,1572922045853,0.0,0.0,0.983,132.871,3.0,-0.092,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.251,1572922045854,0.0,0.0,0.983,132.871,3.0,-0.093,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.252,1572922045855,0.0,0.0,0.983,132.871,3.0,-0.094,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.300,1572922045903,0.0,0.0,0.983,132.871,3.0,-0.095,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.301,1572922045904,0.0,0.0,0.983,132.871,3.0,-0.096,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.302,1572922045905,0.0,0.0,0.983,132.871,3.0,-0.098,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.351,1572922045954,0.0,0.0,0.983,131.94299999999998,3.0,-0.099,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.352,1572922045955,0.0,0.0,0.983,131.94299999999998,3.0,-0.101,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.353,1572922045956,0.0,0.0,0.983,131.94299999999998,3.0,-0.102,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.401,1572922046004,0.0,0.0,0.983,131.94299999999998,3.0,-0.104,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.402,1572922046005,0.0,0.0,0.983,131.94299999999998,3.0,-0.105,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.403,1572922046006,0.0,0.0,0.983,131.94299999999998,3.0,-0.106,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.454,1572922046057,0.0,0.0,0.983,130.319,3.0,-0.108,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.455,1572922046058,0.0,0.0,0.983,130.319,3.0,-0.109,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.456,1572922046059,0.0,0.0,0.983,130.319,3.0,-0.11,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.506,1572922046109,0.0,0.0,0.983,130.319,3.0,-0.111,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.507,1572922046110,0.0,0.0,0.983,130.319,3.0,-0.112,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.508,1572922046111,0.0,0.0,0.983,130.319,3.0,-0.112,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.557,1572922046160,0.0,0.0,0.983,130.319,3.0,-0.113,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.558,1572922046161,0.0,0.0,0.983,130.319,3.0,-0.114,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.559,1572922046162,0.0,0.0,0.983,130.319,3.0,-0.115,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.607,1572922046210,0.0,0.0,0.983,130.319,3.0,-0.116,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.608,1572922046211,0.0,0.0,0.983,130.319,3.0,-0.116,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.609,1572922046212,0.0,0.0,0.983,130.319,3.0,-0.117,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.657,1572922046260,0.0,0.0,0.983,130.319,2.0,-0.118,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.658,1572922046261,0.0,0.0,0.983,130.319,2.0,-0.119,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.659,1572922046262,0.0,0.0,0.983,130.319,2.0,-0.119,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.707,1572922046310,0.0,0.0,0.983,130.319,2.0,-0.12,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.708,1572922046311,0.0,0.0,0.983,130.319,2.0,-0.121,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.709,1572922046312,0.0,0.0,0.983,130.319,2.0,-0.121,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.757,1572922046360,0.0,0.0,0.983,127.072,3.0,-0.122,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.758,1572922046361,0.0,0.0,0.983,127.072,3.0,-0.122,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.759,1572922046362,0.0,0.0,0.983,127.072,3.0,-0.123,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.807,1572922046410,0.0,0.0,0.983,127.072,3.0,-0.124,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.808,1572922046411,0.0,0.0,0.983,127.072,3.0,-0.124,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.809,1572922046412,0.0,0.0,0.983,127.072,3.0,-0.125,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.861,1572922046464,0.0,0.0,0.983,122.433,3.0,-0.125,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.862,1572922046465,0.0,0.0,0.983,122.433,3.0,-0.126,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.863,1572922046466,0.0,0.0,0.983,122.433,3.0,-0.126,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.914,1572922046517,0.0,0.0,0.983,122.433,3.0,-0.127,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.915,1572922046518,0.0,0.0,0.983,122.433,3.0,-0.127,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.916,1572922046519,0.0,0.0,0.983,122.433,3.0,-0.128,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.917,1572922046520,0.0,0.0,0.983,119.186,3.0,-0.128,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.972,1572922046575,0.0,0.0,0.983,119.186,3.0,-0.129,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.973,1572922046576,0.0,0.0,0.983,119.186,3.0,-0.129,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:02.974,1572922046577,0.0,0.0,0.983,119.186,3.0,-0.13,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.015,1572922046618,0.0,0.0,0.983,119.186,3.0,-0.13,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.016,1572922046619,0.0,0.0,0.983,119.186,3.0,-0.131,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.017,1572922046620,0.0,0.0,0.983,102.95,3.0,-0.131,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.065,1572922046668,0.0,0.0,0.983,102.95,3.0,-0.131,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.066,1572922046669,0.0,0.0,0.983,102.95,3.0,-0.132,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.067,1572922046670,0.0,0.0,0.983,102.95,3.0,-0.132,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.115,1572922046718,0.0,0.0,0.983,102.95,3.0,-0.133,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.116,1572922046719,0.0,0.0,0.983,102.95,3.0,-0.133,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.117,1572922046720,0.0,0.0,0.983,77.205,3.0,-0.133,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.165,1572922046768,0.0,0.0,0.983,77.205,3.0,-0.134,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.166,1572922046769,0.0,0.0,0.983,77.205,3.0,-0.134,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.167,1572922046770,0.0,0.0,0.983,77.205,3.0,-0.134,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.219,1572922046822,0.0,0.0,0.983,77.205,3.0,-0.135,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.220,1572922046823,0.0,0.0,0.983,77.205,3.0,-0.135,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.221,1572922046824,0.0,0.0,0.983,51.227,3.0,-0.135,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.267,1572922046870,0.0,0.0,0.983,51.227,3.0,-0.135,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.268,1572922046871,0.0,0.0,0.983,51.227,3.0,-0.136,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.269,1572922046872,0.0,0.0,0.983,51.227,3.0,-0.136,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.318,1572922046921,0.0,0.0,0.983,51.227,3.0,-0.136,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.319,1572922046922,0.0,0.0,0.983,51.227,3.0,-0.136,0.0,0.0,0.0,5.228,0.016,-0.531
00:00:03.320,1572922046923,0.0,-0.002,0.983,20.147,3.0,-0.136,0.0,-0.001,0.0,5.228,0.016,-0.531
00:00:03.368,1572922046971,-0.009000000000000001,-0.189,0.983,20.147,3.0,-0.136,0.0,-0.006999999999999999,-0.001,5.228,0.016,-0.531
00:00:03.369,1572922046972,-0.011,-0.172,0.983,20.147,3.0,-0.13699999999999998,0.0,-0.008,-0.001,5.228,0.016,-0.531
00:00:03.370,1572922046973,0.009000000000000001,-0.095,0.983,20.147,3.0,-0.13699999999999998,0.0,-0.009000000000000001,-0.002,5.228,0.015,-0.531
00:00:03.419,1572922047022,0.027000000000000003,-0.041,0.983,20.147,3.0,-0.13699999999999998,0.001,-0.009000000000000001,-0.002,5.228,0.015,-0.531
00:00:03.420,1572922047023,0.036000000000000004,-0.012,0.983,20.147,3.0,-0.13699999999999998,0.001,-0.009000000000000001,-0.002,5.228,0.015,-0.531
