rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:00.056,1572875499881,3.037,-0.004,15.265999999999998,0.664,3.0,-0.03,0.8370000000000001,-0.001,0.018000000000000002,0.294,0.0,-0.53
00:00:00.057,1572875499882,3.199,-0.004,15.265999999999998,0.664,3.0,-0.03,0.893,-0.001,0.02,0.308,0.0,-0.53
00:00:00.058,1572875499883,3.324,-0.004,22.151,0.664,3.0,-0.03,0.953,-0.001,0.023,0.325,0.0,-0.53
00:00:00.107,1572875499932,3.4130000000000003,-0.005,22.151,0.664,3.0,-0.03,1.011,-0.001,0.025,0.341,0.0,-0.53
00:00:00.108,1572875499933,3.53,-0.005,22.151,0.664,3.0,-0.03,1.068,-0.001,0.027000000000000003,0.35700000000000004,-0.001,-0.53
00:00:00.109,1572875499934,3.713,-0.005,22.151,0.664,3.0,-0.03,1.133,-0.001,0.029,0.375,-0.001,-0.529
00:00:00.157,1572875499982,3.949,-0.006,22.151,0.664,3.0,-0.03,1.206,-0.001,0.032,0.396,-0.001,-0.529
00:00:00.158,1572875499983,4.155,-0.006999999999999999,22.151,0.664,3.0,-0.03,1.274,-0.002,0.035,0.416,-0.001,-0.529
00:00:00.159,1572875499984,4.342,-0.006999999999999999,26.326,0.664,3.0,-0.03,1.348,-0.002,0.037000000000000005,0.4370000000000001,-0.001,-0.528
00:00:00.212,1572875500037,4.487,-0.008,26.326,0.664,3.0,-0.031,1.429,-0.002,0.04,0.462,-0.001,-0.528
00:00:00.213,1572875500038,4.573,-0.008,26.326,0.664,3.0,-0.031,1.5019999999999998,-0.002,0.042,0.485,-0.001,-0.528
00:00:00.214,1572875500039,4.63,-0.009000000000000001,26.326,0.664,3.0,-0.031,1.584,-0.002,0.045,0.512,-0.001,-0.528
00:00:00.215,1572875500040,4.648,-0.009000000000000001,26.326,0.664,3.0,-0.031,1.6569999999999998,-0.002,0.047,0.5379999999999999,-0.001,-0.527
00:00:00.269,1572875500094,4.641,-0.009000000000000001,26.326,0.664,3.0,-0.031,1.734,-0.002,0.049,0.5660000000000001,-0.001,-0.527
00:00:00.270,1572875500095,4.613,-0.009000000000000001,27.644,0.2,3.0,-0.031,1.815,-0.002,0.05,0.597,-0.001,-0.527
00:00:00.271,1572875500096,4.579,-0.009000000000000001,27.644,0.2,3.0,-0.031,1.886,-0.002,0.052000000000000005,0.626,-0.001,-0.527
00:00:00.320,1572875500145,4.54,-0.009000000000000001,27.644,0.2,3.0,-0.031,1.961,-0.003,0.053,0.6579999999999999,-0.001,-0.527
00:00:00.321,1572875500146,4.503,-0.009000000000000001,27.644,0.2,3.0,-0.032,2.04,-0.003,0.054000000000000006,0.6940000000000001,-0.001,-0.527
00:00:00.322,1572875500147,4.47,-0.009000000000000001,27.644,0.2,3.0,-0.032,2.114,-0.003,0.054000000000000006,0.728,-0.001,-0.527
00:00:00.377,1572875500202,4.441,-0.009000000000000001,27.644,0.2,3.0,-0.032,2.1830000000000003,-0.003,0.055,0.762,-0.001,-0.527
00:00:00.378,1572875500203,4.409,-0.009000000000000001,30.135,0.664,3.0,-0.032,2.261,-0.003,0.055,0.8009999999999999,-0.001,-0.527
00:00:00.379,1572875500204,4.38,-0.009000000000000001,30.135,0.664,3.0,-0.032,2.334,-0.003,0.055,0.84,-0.001,-0.527
00:00:00.380,1572875500205,4.359,-0.009000000000000001,30.135,0.664,3.0,-0.032,2.401,-0.003,0.055,0.877,-0.001,-0.527
00:00:00.432,1572875500257,4.3439999999999985,-0.009000000000000001,30.135,0.664,3.0,-0.032,2.478,-0.003,0.056,0.92,-0.002,-0.527
00:00:00.433,1572875500258,4.334,-0.01,30.135,0.664,3.0,-0.032,2.541,-0.003,0.056,0.956,-0.002,-0.528
00:00:00.434,1572875500259,4.322,-0.01,30.135,0.664,3.0,-0.032,2.599,-0.003,0.057,0.991,-0.002,-0.528
00:00:00.489,1572875500314,4.301,-0.01,30.135,0.664,3.0,-0.032,2.6710000000000003,-0.003,0.058,1.035,-0.002,-0.528
00:00:00.490,1572875500315,4.276,-0.01,31.307,0.664,3.0,-0.032,2.742,-0.003,0.06,1.08,-0.002,-0.528
00:00:00.491,1572875500316,4.248,-0.01,31.307,0.664,3.0,-0.032,2.812,-0.004,0.062,1.127,-0.002,-0.529
00:00:00.539,1572875500364,4.221,-0.01,31.307,0.664,3.0,-0.032,2.882,-0.004,0.064,1.1740000000000002,-0.002,-0.529
00:00:00.540,1572875500365,4.195,-0.011,31.307,0.664,3.0,-0.032,2.947,-0.004,0.066,1.22,-0.002,-0.529
00:00:00.541,1572875500366,4.165,-0.011,31.307,0.664,3.0,-0.032,3.0210000000000004,-0.004,0.069,1.272,-0.002,-0.529
00:00:00.591,1572875500416,4.14,-0.011,31.307,0.664,3.0,-0.032,3.085,-0.004,0.07200000000000001,1.32,-0.002,-0.53
00:00:00.592,1572875500417,4.1110000000000015,-0.011,31.966,0.664,3.0,-0.032,3.157,-0.004,0.075,1.375,-0.002,-0.53
00:00:00.593,1572875500418,4.084,-0.012,31.966,0.664,3.0,-0.032,3.225,-0.004,0.078,1.429,-0.003,-0.53
00:00:00.641,1572875500466,4.057,-0.012,31.966,0.664,3.0,-0.032,3.292,-0.004,0.081,1.483,-0.003,-0.53
00:00:00.642,1572875500467,4.0280000000000005,-0.012,31.966,0.664,3.0,-0.032,3.359,-0.004,0.084,1.538,-0.003,-0.53
00:00:00.643,1572875500468,3.998,-0.012,31.966,0.664,3.0,-0.032,3.425,-0.004,0.086,1.595,-0.003,-0.53
00:00:00.695,1572875500520,3.968,-0.012,31.966,0.664,3.0,-0.032,3.491,-0.004,0.08800000000000001,1.653,-0.003,-0.53
00:00:00.696,1572875500521,3.938,-0.013,33.284,0.664,3.0,-0.032,3.556,-0.004,0.09,1.711,-0.003,-0.53
00:00:00.697,1572875500522,3.912,-0.013,33.284,0.664,3.0,-0.032,3.621,-0.004,0.092,1.771,-0.003,-0.529
00:00:00.698,1572875500523,3.889,-0.013,33.284,0.664,3.0,-0.032,3.686,-0.004,0.093,1.832,-0.004,-0.529
00:00:00.745,1572875500570,3.869,-0.013,33.284,0.664,3.0,-0.032,3.75,-0.005,0.094,1.894,-0.004,-0.529
00:00:00.746,1572875500571,3.85,-0.014,33.284,0.664,3.0,-0.032,3.814,-0.005,0.095,1.957,-0.004,-0.529
00:00:00.747,1572875500572,3.831,-0.014,33.284,0.664,3.0,-0.032,3.878,-0.005,0.095,2.021,-0.004,-0.529
00:00:00.795,1572875500620,3.811,-0.014,34.163000000000004,0.664,3.0,-0.031,3.941,-0.005,0.096,2.086,-0.004,-0.529
00:00:00.796,1572875500621,3.791,-0.014,34.163000000000004,0.664,3.0,-0.031,4.004,-0.005,0.096,2.153,-0.004,-0.528
00:00:00.797,1572875500622,3.772,-0.015,34.163000000000004,0.664,3.0,-0.031,4.067,-0.005,0.095,2.22,-0.005,-0.528
00:00:00.845,1572875500670,3.753,-0.015,34.163000000000004,0.664,3.0,-0.031,4.129,-0.005,0.095,2.2880000000000003,-0.005,-0.528
