rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:00.047,1572875162156,0.14,0.0,0.983,0.664,3.0,-0.002,-0.001,0.0,-0.009000000000000001,-0.004,0.0,-0.531
00:00:00.048,1572875162157,0.149,0.0,0.983,0.664,3.0,-0.002,0.002,0.0,-0.008,-0.004,0.0,-0.532
00:00:00.049,1572875162158,0.161,0.0,0.983,0.664,3.0,-0.002,0.005,0.0,-0.006999999999999999,-0.004,0.0,-0.532
00:00:00.097,1572875162206,0.173,0.0,0.983,0.664,3.0,-0.002,0.006999999999999999,0.0,-0.006,-0.004,0.0,-0.532
00:00:00.098,1572875162207,0.18600000000000005,0.0,0.983,0.664,3.0,-0.002,0.011,0.0,-0.005,-0.003,0.0,-0.532
00:00:00.099,1572875162208,0.2,0.0,0.983,0.664,3.0,-0.002,0.014,0.0,-0.004,-0.003,0.0,-0.532
00:00:00.148,1572875162257,0.214,0.0,0.983,0.664,3.0,-0.002,0.018000000000000002,0.0,-0.003,-0.003,0.0,-0.532
00:00:00.149,1572875162258,0.229,0.0,0.983,0.664,3.0,-0.002,0.022,0.0,-0.002,-0.003,0.0,-0.532
00:00:00.150,1572875162259,0.244,0.0,0.983,0.664,3.0,-0.002,0.027000000000000003,0.0,-0.001,-0.002,0.0,-0.532
00:00:00.201,1572875162310,0.257,0.0,0.983,0.664,3.0,-0.002,0.031,0.0,0.0,-0.002,0.0,-0.532
00:00:00.202,1572875162311,0.271,0.0,0.983,0.664,3.0,-0.002,0.036000000000000004,0.0,0.001,-0.001,0.0,-0.532
00:00:00.203,1572875162312,0.285,0.0,0.983,0.664,3.0,-0.002,0.04,0.0,0.001,-0.001,0.0,-0.532
00:00:00.248,1572875162357,0.299,0.0,0.983,0.664,3.0,-0.002,0.046,0.0,0.002,0.0,0.0,-0.532
00:00:00.249,1572875162358,0.313,0.0,0.983,0.664,3.0,-0.002,0.051,0.0,0.002,0.001,0.0,-0.532
00:00:00.250,1572875162359,0.327,0.0,0.983,0.664,3.0,-0.002,0.057,0.0,0.003,0.002,0.0,-0.532
00:00:00.299,1572875162408,0.34,0.0,0.983,0.664,3.0,-0.002,0.063,0.0,0.003,0.003,0.0,-0.532
00:00:00.300,1572875162409,0.353,0.0,0.983,0.664,3.0,-0.002,0.069,0.0,0.003,0.004,0.0,-0.532
00:00:00.301,1572875162410,0.366,0.0,1.13,0.664,3.0,-0.002,0.075,0.0,0.003,0.005,0.0,-0.532
00:00:00.354,1572875162463,0.379,0.0,1.13,0.664,3.0,-0.002,0.08199999999999999,0.0,0.003,0.006999999999999999,0.0,-0.532
00:00:00.355,1572875162464,0.392,0.0,1.13,0.664,3.0,-0.002,0.08800000000000001,0.0,0.003,0.008,0.0,-0.532
00:00:00.356,1572875162465,0.406,0.0,1.13,0.664,3.0,-0.002,0.095,0.0,0.003,0.01,0.0,-0.532
00:00:00.404,1572875162513,0.42,0.0,1.13,0.664,3.0,-0.002,0.103,0.0,0.003,0.011,0.0,-0.532
00:00:00.405,1572875162514,0.4320000000000001,0.0,1.13,0.664,3.0,-0.002,0.11,0.0,0.003,0.013,0.0,-0.532
00:00:00.406,1572875162515,0.446,0.0,1.13,0.664,3.0,-0.002,0.118,0.0,0.002,0.015,0.0,-0.531
00:00:00.454,1572875162563,0.459,0.0,1.13,0.664,3.0,-0.002,0.125,0.0,0.002,0.017,0.0,-0.531
00:00:00.455,1572875162564,0.471,0.0,1.13,0.664,3.0,-0.002,0.133,0.0,0.002,0.019,0.0,-0.531
00:00:00.456,1572875162565,0.482,0.0,1.13,0.664,3.0,-0.002,0.142,0.0,0.002,0.021,0.0,-0.531
00:00:00.505,1572875162614,0.4920000000000001,0.0,1.13,0.664,3.0,-0.002,0.15,0.0,0.002,0.024,0.0,-0.531
00:00:00.506,1572875162615,0.502,0.0,1.13,0.664,3.0,-0.002,0.159,0.0,0.001,0.026,0.0,-0.531
00:00:00.507,1572875162616,0.511,0.0,0.983,0.664,3.0,-0.002,0.16699999999999998,0.0,0.001,0.029,0.0,-0.531
00:00:00.556,1572875162665,0.519,0.0,0.983,0.664,3.0,-0.002,0.17600000000000002,0.0,0.001,0.032,0.0,-0.531
00:00:00.557,1572875162666,0.525,0.0,0.983,0.664,3.0,-0.002,0.185,0.0,0.001,0.035,0.0,-0.531
00:00:00.558,1572875162667,0.529,0.0,0.983,0.664,3.0,-0.002,0.194,0.0,0.001,0.038,0.0,-0.531
00:00:00.607,1572875162716,0.532,0.0,0.983,0.664,3.0,-0.002,0.202,0.0,0.0,0.041,0.0,-0.531
00:00:00.608,1572875162717,0.535,0.0,0.983,0.664,3.0,-0.002,0.211,0.0,0.0,0.045,0.0,-0.531
00:00:00.609,1572875162718,0.537,0.0,1.643,0.664,3.0,-0.002,0.22,0.0,0.0,0.048,0.0,-0.531
00:00:00.610,1572875162719,0.5429999999999999,0.0,1.643,0.664,3.0,-0.002,0.23,0.0,0.0,0.052000000000000005,0.0,-0.531
00:00:00.658,1572875162767,0.5539999999999999,0.0,1.643,0.664,3.0,-0.002,0.239,0.0,0.0,0.056,0.0,-0.531
00:00:00.659,1572875162768,0.569,0.0,1.643,0.664,3.0,-0.002,0.249,0.0,0.0,0.06,0.0,-0.531
00:00:00.660,1572875162769,0.5870000000000001,0.0,1.643,0.664,3.0,-0.002,0.259,0.0,0.0,0.064,0.0,-0.531
00:00:00.710,1572875162819,0.605,0.0,1.643,0.664,3.0,-0.002,0.269,0.0,0.0,0.069,0.0,-0.531
00:00:00.711,1572875162820,0.623,0.0,2.595,0.664,3.0,-0.002,0.28,0.0,0.0,0.073,0.0,-0.531
00:00:00.712,1572875162821,0.647,0.0,2.595,0.664,3.0,-0.002,0.29100000000000004,0.0,0.0,0.078,0.0,-0.531
00:00:00.759,1572875162868,0.6779999999999999,0.0,2.595,0.664,3.0,-0.002,0.303,0.0,0.0,0.083,0.0,-0.531
00:00:00.760,1572875162869,0.7140000000000001,0.0,2.595,0.664,3.0,-0.002,0.315,0.0,0.0,0.08800000000000001,0.0,-0.531
00:00:00.761,1572875162870,0.7509999999999999,0.0,2.595,0.664,3.0,-0.002,0.328,0.0,0.001,0.094,0.0,-0.531
00:00:00.817,1572875162926,0.787,0.0,2.595,0.664,3.0,-0.002,0.342,0.0,0.001,0.099,0.0,-0.531
00:00:00.818,1572875162927,0.8190000000000001,0.0,3.62,0.664,3.0,-0.002,0.35600000000000004,0.0,0.001,0.105,0.0,-0.531
00:00:00.819,1572875162928,0.853,0.0,3.62,0.664,3.0,-0.002,0.371,0.0,0.002,0.111,0.0,-0.531
00:00:00.867,1572875162976,0.892,0.0,3.62,0.664,3.0,-0.002,0.386,0.0,0.002,0.117,0.0,-0.531
00:00:00.868,1572875162977,0.932,0.0,3.62,0.664,3.0,-0.002,0.402,0.0,0.002,0.124,0.0,-0.531
