rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:00.073,1572874235803,3.604,0.021,40.462,0.664,3.0,-0.025,4.877,0.004,0.09,3.127,-0.01,-0.527
00:00:00.074,1572874235804,3.59,0.02,41.78100000000001,0.664,3.0,-0.023,4.936,0.004,0.08900000000000001,3.209,-0.01,-0.527
00:00:00.075,1572874235805,3.575,0.02,41.78100000000001,0.664,3.0,-0.021,4.996,0.004,0.08900000000000001,3.292,-0.01,-0.527
00:00:00.123,1572874235853,3.559,0.019,41.78100000000001,0.664,3.0,-0.019,5.055,0.004,0.08900000000000001,3.3760000000000003,-0.01,-0.528
00:00:00.124,1572874235854,3.543,0.019,41.78100000000001,0.664,3.0,-0.017,5.114,0.004,0.08900000000000001,3.46,-0.011,-0.528
00:00:00.125,1572874235855,3.526,0.018000000000000002,41.78100000000001,0.664,3.0,-0.015,5.1720000000000015,0.004,0.09,3.5460000000000003,-0.011,-0.528
00:00:00.173,1572874235903,3.509,0.017,41.78100000000001,0.664,3.0,-0.014,5.23,0.004,0.09,3.633,-0.011,-0.528
00:00:00.174,1572874235904,3.488,0.016,42.952,0.664,3.0,-0.013,5.2879999999999985,0.004,0.091,3.72,-0.011,-0.528
00:00:00.175,1572874235905,3.465,0.014,42.952,0.664,3.0,-0.011,5.346,0.004,0.092,3.809,-0.011,-0.528
00:00:00.223,1572874235953,3.443,0.014,42.952,0.664,3.0,-0.01,5.403,0.004,0.093,3.899,-0.011,-0.528
00:00:00.224,1572874235954,3.423,0.013,42.952,0.664,3.0,-0.009000000000000001,5.459,0.004,0.094,3.989,-0.011,-0.529
00:00:00.225,1572874235955,3.405,0.013,42.952,0.664,3.0,-0.006999999999999999,5.516,0.004,0.095,4.081,-0.011,-0.529
00:00:00.277,1572874236007,3.389,0.013,42.952,0.664,3.0,-0.006,5.572,0.004,0.096,4.173,-0.011,-0.529
00:00:00.278,1572874236008,3.375,0.013,43.319,0.664,3.0,-0.005,5.627999999999999,0.004,0.098,4.266,-0.012,-0.529
00:00:00.279,1572874236009,3.361,0.014,43.319,0.664,3.0,-0.004,5.684,0.004,0.099,4.3610000000000015,-0.012,-0.529
00:00:00.324,1572874236054,3.3480000000000003,0.015,43.319,0.664,3.0,-0.003,5.74,0.004,0.1,4.456,-0.012,-0.529
00:00:00.325,1572874236055,3.335,0.017,43.319,0.664,3.0,-0.002,5.795,0.004,0.102,4.552,-0.012,-0.529
00:00:00.326,1572874236056,3.322,0.018000000000000002,43.319,0.664,3.0,-0.001,5.85,0.004,0.103,4.649,-0.012,-0.529
