rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:00.082,1572874551206,3.465,0.014,35.482,0.664,3.0,0.018000000000000002,4.979,0.004,0.091,3.338,0.004,-0.529
00:00:00.083,1572874551207,3.448,0.014,35.482,0.664,3.0,0.018000000000000002,5.037,0.004,0.092,3.4210000000000003,0.005,-0.529
00:00:00.084,1572874551208,3.432,0.014,35.482,0.664,3.0,0.018000000000000002,5.0939999999999985,0.004,0.092,3.506,0.005,-0.529
00:00:00.131,1572874551255,3.415,0.014,35.482,0.664,3.0,0.018000000000000002,5.15,0.004,0.093,3.591,0.005,-0.529
00:00:00.132,1572874551256,3.3960000000000004,0.014,35.482,0.664,3.0,0.018000000000000002,5.207000000000002,0.004,0.094,3.677,0.005,-0.529
00:00:00.133,1572874551257,3.374,0.014,35.628,0.664,3.0,0.018000000000000002,5.263,0.004,0.094,3.765,0.005,-0.529
00:00:00.190,1572874551314,3.3510000000000004,0.014,35.628,0.664,3.0,0.018000000000000002,5.318,0.004,0.095,3.853,0.006,-0.529
00:00:00.191,1572874551315,3.3280000000000003,0.014,35.628,0.664,3.0,0.018000000000000002,5.3729999999999976,0.004,0.096,3.942,0.006,-0.529
00:00:00.192,1572874551316,3.3080000000000003,0.014,35.628,0.664,3.0,0.018000000000000002,5.428,0.004,0.097,4.032,0.006,-0.529
00:00:00.193,1572874551317,3.289,0.015,35.628,0.664,3.0,0.018000000000000002,5.483,0.004,0.098,4.123,0.006,-0.529
00:00:00.240,1572874551364,3.272,0.015,35.628,0.664,3.0,0.018000000000000002,5.537000000000001,0.004,0.098,4.215,0.006999999999999999,-0.529
00:00:00.241,1572874551365,3.257,0.015,35.628,0.664,3.0,0.018000000000000002,5.591,0.004,0.099,4.307,0.006999999999999999,-0.529
00:00:00.242,1572874551366,3.242,0.015,35.628,0.664,3.0,0.017,5.645,0.004,0.1,4.401,0.006999999999999999,-0.529
00:00:00.291,1572874551415,3.228,0.014,35.628,0.664,3.0,0.017,5.699,0.004,0.101,4.496,0.006999999999999999,-0.53
