,rec_time,UTC,NEBAND_delta-sensor-1,NEBAND_delta-sensor-2,NEBAND_delta-sensor-3,NEBAND_delta-sensor-4,NEBAND_delta-sensor-5,NEBAND_delta-sensor-6,NEBAND_delta-sensor-7,NEBAND_delta-sensor-8,NEBAND_delta-sensor-9,NEBAND_delta-sensor-10,NEBAND_delta-sensor-11,NEBAND_delta-sensor-12,NEBAND_delta-sensor-13,NEBAND_delta-sensor-14,NEBAND_delta-sensor-15,NEBAND_delta-sensor-16,NEBAND_delta-sensor-17,NEBAND_delta-sensor-18,NEBAND_delta-sensor-19,NEBAND_delta-sensor-20,NEBAND_delta-sensor-21,NEBAND_delta-sensor-22,NEBAND_delta-sensor-23,NEBAND_delta-sensor-24,NEBAND_delta-sensor-25,NEBAND_delta-sensor-26,NEBAND_delta-sensor-27,NEBAND_delta-sensor-28,NEBAND_delta-sensor-29,NEBAND_delta-sensor-30,NEBAND_delta-sensor-31,NEBAND_delta-sensor-32,NEBAND_theta-sensor-1,NEBAND_theta-sensor-2,NEBAND_theta-sensor-3,NEBAND_theta-sensor-4,NEBAND_theta-sensor-5,NEBAND_theta-sensor-6,NEBAND_theta-sensor-7,NEBAND_theta-sensor-8,NEBAND_theta-sensor-9,NEBAND_theta-sensor-10,NEBAND_theta-sensor-11,NEBAND_theta-sensor-12,NEBAND_theta-sensor-13,NEBAND_theta-sensor-14,NEBAND_theta-sensor-15,NEBAND_theta-sensor-16,NEBAND_theta-sensor-17,NEBAND_theta-sensor-18,NEBAND_theta-sensor-19,NEBAND_theta-sensor-20,NEBAND_theta-sensor-21,NEBAND_theta-sensor-22,NEBAND_theta-sensor-23,NEBAND_theta-sensor-24,NEBAND_theta-sensor-25,NEBAND_theta-sensor-26,NEBAND_theta-sensor-27,NEBAND_theta-sensor-28,NEBAND_theta-sensor-29,NEBAND_theta-sensor-30,NEBAND_theta-sensor-31,NEBAND_theta-sensor-32,NEBAND_alpha-sensor-1,NEBAND_alpha-sensor-2,NEBAND_alpha-sensor-3,NEBAND_alpha-sensor-4,NEBAND_alpha-sensor-5,NEBAND_alpha-sensor-6,NEBAND_alpha-sensor-7,NEBAND_alpha-sensor-8,NEBAND_alpha-sensor-9,NEBAND_alpha-sensor-10,NEBAND_alpha-sensor-11,NEBAND_alpha-sensor-12,NEBAND_alpha-sensor-13,NEBAND_alpha-sensor-14,NEBAND_alpha-sensor-15,NEBAND_alpha-sensor-16,NEBAND_alpha-sensor-17,NEBAND_alpha-sensor-18,NEBAND_alpha-sensor-19,NEBAND_alpha-sensor-20,NEBAND_alpha-sensor-21,NEBAND_alpha-sensor-22,NEBAND_alpha-sensor-23,NEBAND_alpha-sensor-24,NEBAND_alpha-sensor-25,NEBAND_alpha-sensor-26,NEBAND_alpha-sensor-27,NEBAND_alpha-sensor-28,NEBAND_alpha-sensor-29,NEBAND_alpha-sensor-30,NEBAND_alpha-sensor-31,NEBAND_alpha-sensor-32,NEBAND_beta-sensor-1,NEBAND_beta-sensor-2,NEBAND_beta-sensor-3,NEBAND_beta-sensor-4,NEBAND_beta-sensor-5,NEBAND_beta-sensor-6,NEBAND_beta-sensor-7,NEBAND_beta-sensor-8,NEBAND_beta-sensor-9,NEBAND_beta-sensor-10,NEBAND_beta-sensor-11,NEBAND_beta-sensor-12,NEBAND_beta-sensor-13,NEBAND_beta-sensor-14,NEBAND_beta-sensor-15,NEBAND_beta-sensor-16,NEBAND_beta-sensor-17,NEBAND_beta-sensor-18,NEBAND_beta-sensor-19,NEBAND_beta-sensor-20,NEBAND_beta-sensor-21,NEBAND_beta-sensor-22,NEBAND_beta-sensor-23,NEBAND_beta-sensor-24,NEBAND_beta-sensor-25,NEBAND_beta-sensor-26,NEBAND_beta-sensor-27,NEBAND_beta-sensor-28,NEBAND_beta-sensor-29,NEBAND_beta-sensor-30,NEBAND_beta-sensor-31,NEBAND_beta-sensor-32,NEBAND_gamma-sensor-1,NEBAND_gamma-sensor-2,NEBAND_gamma-sensor-3,NEBAND_gamma-sensor-4,NEBAND_gamma-sensor-5,NEBAND_gamma-sensor-6,NEBAND_gamma-sensor-7,NEBAND_gamma-sensor-8,NEBAND_gamma-sensor-9,NEBAND_gamma-sensor-10,NEBAND_gamma-sensor-11,NEBAND_gamma-sensor-12,NEBAND_gamma-sensor-13,NEBAND_gamma-sensor-14,NEBAND_gamma-sensor-15,NEBAND_gamma-sensor-16,NEBAND_gamma-sensor-17,NEBAND_gamma-sensor-18,NEBAND_gamma-sensor-19,NEBAND_gamma-sensor-20,NEBAND_gamma-sensor-21,NEBAND_gamma-sensor-22,NEBAND_gamma-sensor-23,NEBAND_gamma-sensor-24,NEBAND_gamma-sensor-25,NEBAND_gamma-sensor-26,NEBAND_gamma-sensor-27,NEBAND_gamma-sensor-28,NEBAND_gamma-sensor-29,NEBAND_gamma-sensor-30,NEBAND_gamma-sensor-31,NEBAND_gamma-sensor-32,NE_CH1,NE_CH2,NE_CH3,NE_CH4,NE_CH5,NE_CH6,NE_CH7,NE_CH8,NE_CH9,NE_CH10,NE_CH11,NE_CH12,NE_CH13,NE_CH14,NE_CH15,NE_CH16,NE_CH17,NE_CH18,NE_CH19,NE_CH20,NE_CH21,NE_CH22,NE_CH23,NE_CH24,NE_CH25,NE_CH26,NE_CH27,NE_CH28,NE_CH29,NE_CH30,NE_CH31,NE_CH32
0,00:00:01.557,1572925438837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162792.0,-8793116.0,-400000047.0,-400000047.0,-20729878.0,-7740927.0,-33296493.0,-11478091.0,13774968.0,6487322.0,-36970572.0,-400000047.0,34789280.0,-400000047.0,-400000047.0,-400000047.0,2278042.0,12270022.0,9173346.0,-400000047.0,-14150430.0,-92315.0,-400000047.0,25514701.0,15432025.0,-400000047.0,-400000047.0,15175439.0,-400000047.0,9072352.0,8715678.0,-38431505.0
1,00:00:01.558,1572925438838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168180.0,-8784342.0,-400000047.0,-400000047.0,-20724728.0,-7735300.0,-33288816.0,-11471415.0,13782073.0,6492329.0,-36959604.0,-400000047.0,34799055.0,-400000047.0,-400000047.0,-400000047.0,2281618.0,12275744.0,9178496.0,-400000047.0,-14140512.0,-88357.0,-400000047.0,25516799.0,15437032.0,-400000047.0,-400000047.0,15178920.0,-400000047.0,9077216.0,8718062.0,-38426117.0
2,00:00:01.559,1572925438839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168037.0,-8782626.0,-400000047.0,-400000047.0,-20725300.0,-7735968.0,-33289484.0,-11469794.0,13787318.0,6492949.0,-36956886.0,-400000047.0,34806541.0,-400000047.0,-400000047.0,-400000047.0,2277422.0,12277843.0,9177685.0,-400000047.0,-14136649.0,-89836.0,-400000047.0,25516656.0,15438701.0,-400000047.0,-400000047.0,15176965.0,-400000047.0,9078217.0,8718110.0,-38426928.0
3,00:00:01.560,1572925438840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169229.0,-8783818.0,-400000047.0,-400000047.0,-20727589.0,-7736969.0,-33289722.0,-11468030.0,13788701.0,6493950.0,-36955408.0,-400000047.0,34810070.0,-400000047.0,-400000047.0,-400000047.0,2277040.0,12278367.0,9174967.0,-400000047.0,-14134313.0,-93793.0,-400000047.0,25517371.0,15438033.0,-400000047.0,-400000047.0,15176107.0,-400000047.0,9078217.0,8718539.0,-38427786.0
4,00:00:01.561,1572925438841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168609.0,-8784199.0,-400000047.0,-400000047.0,-20727923.0,-7735205.0,-33290676.0,-11464168.0,13797475.0,6498051.0,-36952213.0,-400000047.0,34819034.0,-400000047.0,-400000047.0,-400000047.0,2287054.0,12282277.0,9177256.0,-400000047.0,-14130689.0,-92697.0,-400000047.0,25523379.0,15442659.0,-400000047.0,-400000047.0,15176584.0,-400000047.0,9084607.0,8720875.0,-38428168.0
5,00:00:01.562,1572925438842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175094.0,-8770705.0,-400000047.0,-400000047.0,-20718767.0,-7726479.0,-33280853.0,-11454678.0,13799716.0,6504917.0,-36936955.0,-400000047.0,34819940.0,-400000047.0,-400000047.0,-400000047.0,2294874.0,12285853.0,9186221.0,-400000047.0,-14116861.0,-83112.0,-400000047.0,25533440.0,15449621.0,-400000047.0,-400000047.0,15185024.0,-400000047.0,9092188.0,8724833.0,-38419012.0
6,00:00:01.563,1572925438843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163507.0,-8779383.0,-400000047.0,-400000047.0,-20730402.0,-7735730.0,-33290819.0,-11463357.0,13785983.0,6492567.0,-36941961.0,-400000047.0,34806875.0,-400000047.0,-400000047.0,-400000047.0,2281141.0,12271405.0,9175492.0,-400000047.0,-14123632.0,-92077.0,-400000047.0,25520756.0,15438653.0,-400000047.0,-400000047.0,15172674.0,-400000047.0,9080124.0,8708811.0,-38428883.0
7,00:00:01.564,1572925438844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158023.0,-8782292.0,-400000047.0,-400000047.0,-20734884.0,-7740689.0,-33297065.0,-11466599.0,13783504.0,6492043.0,-36941961.0,-400000047.0,34805492.0,-400000047.0,-400000047.0,-400000047.0,2277517.0,12265302.0,9172297.0,-400000047.0,-14124442.0,-92315.0,-400000047.0,25517323.0,15435792.0,-400000047.0,-400000047.0,15166808.0,-400000047.0,9078074.0,8708191.0,-38433270.0
8,00:00:01.566,1572925438846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164175.0,-8773232.0,-400000047.0,-400000047.0,-20730211.0,-7736206.0,-33290580.0,-11460591.0,13783075.0,6498814.0,-36928610.0,-400000047.0,34807829.0,-400000047.0,-400000047.0,-400000047.0,2282572.0,12264396.0,9173489.0,-400000047.0,-14113952.0,-82349.0,-400000047.0,25517132.0,15438749.0,-400000047.0,-400000047.0,15171481.0,-400000047.0,9082270.0,8710814.0,-38427882.0
9,00:00:01.567,1572925438847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167322.0,-8767319.0,-400000047.0,-400000047.0,-20727779.0,-7734347.0,-33285526.0,-11456967.0,13780786.0,6501389.0,-36918120.0,-400000047.0,34794620.0,-400000047.0,-400000047.0,-400000047.0,2283954.0,12263013.0,9172822.0,-400000047.0,-14105560.0,-78487.0,-400000047.0,25515988.0,15437604.0,-400000047.0,-400000047.0,15172864.0,-400000047.0,9079886.0,8713914.0,-38423638.0
