,rec_time,UTC,NEBAND_delta-sensor-1,NEBAND_delta-sensor-2,NEBAND_delta-sensor-3,NEBAND_delta-sensor-4,NEBAND_delta-sensor-5,NEBAND_delta-sensor-6,NEBAND_delta-sensor-7,NEBAND_delta-sensor-8,NEBAND_delta-sensor-9,NEBAND_delta-sensor-10,NEBAND_delta-sensor-11,NEBAND_delta-sensor-12,NEBAND_delta-sensor-13,NEBAND_delta-sensor-14,NEBAND_delta-sensor-15,NEBAND_delta-sensor-16,NEBAND_delta-sensor-17,NEBAND_delta-sensor-18,NEBAND_delta-sensor-19,NEBAND_delta-sensor-20,NEBAND_delta-sensor-21,NEBAND_delta-sensor-22,NEBAND_delta-sensor-23,NEBAND_delta-sensor-24,NEBAND_delta-sensor-25,NEBAND_delta-sensor-26,NEBAND_delta-sensor-27,NEBAND_delta-sensor-28,NEBAND_delta-sensor-29,NEBAND_delta-sensor-30,NEBAND_delta-sensor-31,NEBAND_delta-sensor-32,NEBAND_theta-sensor-1,NEBAND_theta-sensor-2,NEBAND_theta-sensor-3,NEBAND_theta-sensor-4,NEBAND_theta-sensor-5,NEBAND_theta-sensor-6,NEBAND_theta-sensor-7,NEBAND_theta-sensor-8,NEBAND_theta-sensor-9,NEBAND_theta-sensor-10,NEBAND_theta-sensor-11,NEBAND_theta-sensor-12,NEBAND_theta-sensor-13,NEBAND_theta-sensor-14,NEBAND_theta-sensor-15,NEBAND_theta-sensor-16,NEBAND_theta-sensor-17,NEBAND_theta-sensor-18,NEBAND_theta-sensor-19,NEBAND_theta-sensor-20,NEBAND_theta-sensor-21,NEBAND_theta-sensor-22,NEBAND_theta-sensor-23,NEBAND_theta-sensor-24,NEBAND_theta-sensor-25,NEBAND_theta-sensor-26,NEBAND_theta-sensor-27,NEBAND_theta-sensor-28,NEBAND_theta-sensor-29,NEBAND_theta-sensor-30,NEBAND_theta-sensor-31,NEBAND_theta-sensor-32,NEBAND_alpha-sensor-1,NEBAND_alpha-sensor-2,NEBAND_alpha-sensor-3,NEBAND_alpha-sensor-4,NEBAND_alpha-sensor-5,NEBAND_alpha-sensor-6,NEBAND_alpha-sensor-7,NEBAND_alpha-sensor-8,NEBAND_alpha-sensor-9,NEBAND_alpha-sensor-10,NEBAND_alpha-sensor-11,NEBAND_alpha-sensor-12,NEBAND_alpha-sensor-13,NEBAND_alpha-sensor-14,NEBAND_alpha-sensor-15,NEBAND_alpha-sensor-16,NEBAND_alpha-sensor-17,NEBAND_alpha-sensor-18,NEBAND_alpha-sensor-19,NEBAND_alpha-sensor-20,NEBAND_alpha-sensor-21,NEBAND_alpha-sensor-22,NEBAND_alpha-sensor-23,NEBAND_alpha-sensor-24,NEBAND_alpha-sensor-25,NEBAND_alpha-sensor-26,NEBAND_alpha-sensor-27,NEBAND_alpha-sensor-28,NEBAND_alpha-sensor-29,NEBAND_alpha-sensor-30,NEBAND_alpha-sensor-31,NEBAND_alpha-sensor-32,NEBAND_beta-sensor-1,NEBAND_beta-sensor-2,NEBAND_beta-sensor-3,NEBAND_beta-sensor-4,NEBAND_beta-sensor-5,NEBAND_beta-sensor-6,NEBAND_beta-sensor-7,NEBAND_beta-sensor-8,NEBAND_beta-sensor-9,NEBAND_beta-sensor-10,NEBAND_beta-sensor-11,NEBAND_beta-sensor-12,NEBAND_beta-sensor-13,NEBAND_beta-sensor-14,NEBAND_beta-sensor-15,NEBAND_beta-sensor-16,NEBAND_beta-sensor-17,NEBAND_beta-sensor-18,NEBAND_beta-sensor-19,NEBAND_beta-sensor-20,NEBAND_beta-sensor-21,NEBAND_beta-sensor-22,NEBAND_beta-sensor-23,NEBAND_beta-sensor-24,NEBAND_beta-sensor-25,NEBAND_beta-sensor-26,NEBAND_beta-sensor-27,NEBAND_beta-sensor-28,NEBAND_beta-sensor-29,NEBAND_beta-sensor-30,NEBAND_beta-sensor-31,NEBAND_beta-sensor-32,NEBAND_gamma-sensor-1,NEBAND_gamma-sensor-2,NEBAND_gamma-sensor-3,NEBAND_gamma-sensor-4,NEBAND_gamma-sensor-5,NEBAND_gamma-sensor-6,NEBAND_gamma-sensor-7,NEBAND_gamma-sensor-8,NEBAND_gamma-sensor-9,NEBAND_gamma-sensor-10,NEBAND_gamma-sensor-11,NEBAND_gamma-sensor-12,NEBAND_gamma-sensor-13,NEBAND_gamma-sensor-14,NEBAND_gamma-sensor-15,NEBAND_gamma-sensor-16,NEBAND_gamma-sensor-17,NEBAND_gamma-sensor-18,NEBAND_gamma-sensor-19,NEBAND_gamma-sensor-20,NEBAND_gamma-sensor-21,NEBAND_gamma-sensor-22,NEBAND_gamma-sensor-23,NEBAND_gamma-sensor-24,NEBAND_gamma-sensor-25,NEBAND_gamma-sensor-26,NEBAND_gamma-sensor-27,NEBAND_gamma-sensor-28,NEBAND_gamma-sensor-29,NEBAND_gamma-sensor-30,NEBAND_gamma-sensor-31,NEBAND_gamma-sensor-32,NE_CH1,NE_CH2,NE_CH3,NE_CH4,NE_CH5,NE_CH6,NE_CH7,NE_CH8,NE_CH9,NE_CH10,NE_CH11,NE_CH12,NE_CH13,NE_CH14,NE_CH15,NE_CH16,NE_CH17,NE_CH18,NE_CH19,NE_CH20,NE_CH21,NE_CH22,NE_CH23,NE_CH24,NE_CH25,NE_CH26,NE_CH27,NE_CH28,NE_CH29,NE_CH30,NE_CH31,NE_CH32
0,00:00:01.054,1572871887288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348133.0,-613880.0,-400000047.0,-27005055.0,-916481.0,2168560.0,-31639198.0,-8864689.0,-1964283.0,1159143.0,21138336.0,-25707534.0,10870839.0,-16447069.0,30079559.0,-8973408.0,10432292.0,2572393.0,-15223838.0,-400000047.0,-13878347.0,-24049666.0,-49157053.0,-15935375.0,-16799547.0,-54296404.0,-291053854.0,25000432.0,-14408542.0,25172093.0,-4972935.0,-16758920.0
1,00:00:01.055,1572871887289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6316281.0,-650787.0,-400000047.0,-27044299.0,-955200.0,2156400.0,-31660465.0,-8884287.0,-1965141.0,1162862.0,21106388.0,-25736668.0,10878850.0,-16485645.0,30041126.0,-9004593.0,10422278.0,2557230.0,-15233470.0,-400000047.0,-13908292.0,-24061921.0,-49196916.0,-15937425.0,-16812946.0,-54334933.0,-291094337.0,24964717.0,-14448072.0,25158789.0,-4968214.0,-16794540.0
2,00:00:01.056,1572871887290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328583.0,-639486.0,-400000047.0,-27034667.0,-944471.0,2174282.0,-31643775.0,-8866501.0,-1952791.0,1176262.0,21122982.0,-25719216.0,10912610.0,-16470720.0,30050567.0,-8987856.0,10433102.0,2572965.0,-15215160.0,-400000047.0,-13893701.0,-24042323.0,-49185949.0,-15927936.0,-16794874.0,-54323775.0,-291082750.0,24976781.0,-14435245.0,25179103.0,-4957152.0,-16784145.0
3,00:00:01.057,1572871887291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6344939.0,-616598.0,-400000047.0,-27009299.0,-919532.0,2178669.0,-31636098.0,-8856583.0,-1957321.0,1170969.0,21146967.0,-25698235.0,10907126.0,-16440107.0,30076078.0,-8967925.0,10422946.0,2575445.0,-15213920.0,-400000047.0,-13876010.0,-24034789.0,-49154573.0,-15935089.0,-16787817.0,-54296929.0,-291052614.0,24998095.0,-14405443.0,25184538.0,-4972649.0,-16763021.0
4,00:00:01.058,1572871887292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6316614.0,-644922.0,-400000047.0,-27038911.0,-949907.0,2161264.0,-31659463.0,-8878184.0,-1970958.0,1159954.0,21119549.0,-25725749.0,10886861.0,-16464664.0,30049566.0,-8993960.0,10418225.0,2556371.0,-15228082.0,-400000047.0,-13903094.0,-24056342.0,-49179750.0,-15942337.0,-16808797.0,-54324061.0,-291079746.0,24971869.0,-14431430.0,25162032.0,-4986096.0,-16792633.0
5,00:00:01.059,1572871887293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6321955.0,-642967.0,-400000047.0,-27036765.0,-948476.0,2170086.0,-31650403.0,-8868790.0,-1963806.0,1166772.0,21124317.0,-25721076.0,10876799.0,-16459848.0,30051378.0,-8990050.0,10427047.0,2563000.0,-15221692.0,-400000047.0,-13897754.0,-24048378.0,-49177032.0,-15926744.0,-16801311.0,-54321629.0,-291076790.0,24974110.0,-14427949.0,25168135.0,-4979944.0,-16788818.0
6,00:00:01.060,1572871887294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6320429.0,-645494.0,-400000047.0,-27039245.0,-950384.0,2167749.0,-31650499.0,-8870030.0,-1965999.0,1165199.0,21124460.0,-25722315.0,10881997.0,-16462518.0,30051044.0,-8992196.0,10419989.0,2558899.0,-15227367.0,-400000047.0,-13898278.0,-24048808.0,-49179989.0,-15927936.0,-16803361.0,-54322773.0,-291079269.0,24971011.0,-14430620.0,25164178.0,-4974318.0,-16789295.0
7,00:00:01.061,1572871887295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6318569.0,-648212.0,-400000047.0,-27044347.0,-953340.0,2163601.0,-31651357.0,-8874608.0,-1966285.0,1165676.0,21122839.0,-25726369.0,10883714.0,-16471197.0,30046323.0,-8993435.0,10419656.0,2560568.0,-15226461.0,-400000047.0,-13900758.0,-24050763.0,-49187379.0,-15929843.0,-16804983.0,-54327208.0,-291083179.0,24967101.0,-14436914.0,25166133.0,-4968357.0,-16792108.0
8,00:00:01.062,1572871887296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6321717.0,-645303.0,-400000047.0,-27041724.0,-949859.0,2164173.0,-31648639.0,-8874608.0,-1967573.0,1167726.0,21126606.0,-25724366.0,10876227.0,-16474344.0,30048135.0,-8990241.0,10424138.0,2563810.0,-15227033.0,-400000047.0,-13898326.0,-24052575.0,-49189764.0,-15934326.0,-16803695.0,-54325348.0,-291080938.0,24968913.0,-14435865.0,25168898.0,-4970646.0,-16788675.0
9,00:00:01.063,1572871887297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6326580.0,-642108.0,-400000047.0,-27038768.0,-947666.0,2168131.0,-31645921.0,-8871413.0,-1973963.0,1170349.0,21130659.0,-25719216.0,10882569.0,-16477348.0,30050472.0,-8988953.0,10414649.0,2567720.0,-15225459.0,-400000047.0,-13896180.0,-24054577.0,-49192529.0,-15938617.0,-16796829.0,-54324585.0,-291079985.0,24971917.0,-14435960.0,25171092.0,-4966211.0,-16785051.0
