rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:01.347,1572936065239,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.400,1572936065292,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.401,1572936065293,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.402,1572936065294,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.445,1572936065337,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.446,1572936065338,0.0,0.0,0.983,116.171,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.447,1572936065339,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.495,1572936065387,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.496,1572936065388,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.497,1572936065389,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.545,1572936065437,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.546,1572936065438,0.0,0.0,0.983,114.547,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.547,1572936065439,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.595,1572936065487,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.596,1572936065488,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.597,1572936065489,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.645,1572936065537,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
00:00:01.646,1572936065538,0.0,0.0,0.983,90.889,3.0,-0.065,0.0,0.0,0.0,0.0,0.0,-0.527
