rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:00.055,1572936682700,4.217,-0.001,18.928,0.664,3.0,-0.045,1.0590000000000002,-0.001,0.03,0.25,-0.001,-0.529
00:00:00.056,1572936682701,4.289,0.0,18.928,0.664,3.0,-0.043,1.131,-0.001,0.032,0.269,-0.001,-0.529
00:00:00.057,1572936682702,4.3260000000000005,0.001,18.928,0.664,3.0,-0.042,1.203,-0.001,0.035,0.28800000000000003,-0.001,-0.528
00:00:00.105,1572936682750,4.337,0.002,18.928,0.664,3.0,-0.04,1.275,-0.001,0.037000000000000005,0.309,-0.001,-0.528
00:00:00.106,1572936682751,4.329,0.004,24.129,0.664,3.0,-0.038,1.347,-0.001,0.038,0.331,-0.001,-0.528
00:00:00.107,1572936682752,4.323,0.006,24.129,0.664,3.0,-0.036000000000000004,1.419,-0.001,0.04,0.354,-0.001,-0.528
00:00:00.162,1572936682807,4.342,0.006999999999999999,24.129,0.664,3.0,-0.033,1.492,-0.001,0.041,0.378,-0.001,-0.527
00:00:00.163,1572936682808,4.38,0.009000000000000001,24.129,0.664,3.0,-0.031,1.5659999999999998,-0.001,0.042,0.403,-0.001,-0.527
00:00:00.164,1572936682809,4.422,0.01,24.129,0.664,3.0,-0.029,1.64,0.0,0.043,0.43,-0.001,-0.527
00:00:00.208,1572936682853,4.452,0.012,24.129,0.664,3.0,-0.027000000000000003,1.714,0.0,0.044,0.458,-0.001,-0.527
00:00:00.209,1572936682854,4.468,0.013,27.644,0.664,3.0,-0.025,1.789,0.0,0.044,0.487,-0.001,-0.527
00:00:00.210,1572936682855,4.471,0.014,27.644,0.664,3.0,-0.024,1.863,0.0,0.045,0.518,-0.001,-0.527
00:00:00.264,1572936682909,4.472,0.014,27.644,0.664,3.0,-0.022,1.938,0.001,0.045,0.5489999999999999,-0.001,-0.527
00:00:00.265,1572936682910,4.471,0.015,27.644,0.664,3.0,-0.021,2.012,0.001,0.046,0.5820000000000001,-0.001,-0.527
00:00:00.266,1572936682911,4.466,0.015,27.644,0.664,3.0,-0.019,2.087,0.001,0.046,0.616,-0.001,-0.527
00:00:00.316,1572936682961,4.455,0.015,27.644,0.664,3.0,-0.018000000000000002,2.161,0.001,0.047,0.652,-0.001,-0.528
00:00:00.317,1572936682962,4.436,0.014,28.67,0.664,3.0,-0.017,2.234,0.002,0.047,0.6890000000000001,-0.001,-0.528
00:00:00.318,1572936682963,4.414,0.014,28.67,0.664,3.0,-0.016,2.3080000000000003,0.002,0.048,0.726,-0.001,-0.528
00:00:00.364,1572936683009,4.3889999999999985,0.013,28.67,0.664,3.0,-0.015,2.38,0.002,0.049,0.765,-0.001,-0.528
00:00:00.365,1572936683010,4.363,0.013,28.67,0.664,3.0,-0.013,2.4530000000000003,0.002,0.05,0.8059999999999999,-0.001,-0.529
00:00:00.366,1572936683011,4.335,0.012,28.67,0.664,3.0,-0.012,2.525,0.002,0.052000000000000005,0.847,-0.001,-0.529
00:00:00.414,1572936683059,4.301,0.012,28.67,0.664,3.0,-0.011,2.596,0.002,0.054000000000000006,0.89,-0.001,-0.529
00:00:00.415,1572936683060,4.2639999999999985,0.011,31.45300000000001,0.664,3.0,-0.01,2.6660000000000004,0.002,0.057,0.934,-0.001,-0.529
00:00:00.416,1572936683061,4.229,0.011,31.45300000000001,0.664,3.0,-0.008,2.736,0.003,0.059,0.979,-0.001,-0.53
00:00:00.464,1572936683109,4.202,0.01,31.45300000000001,0.664,3.0,-0.006999999999999999,2.806,0.003,0.062,1.025,-0.001,-0.53
00:00:00.465,1572936683110,4.182,0.009000000000000001,31.45300000000001,0.664,3.0,-0.006,2.8760000000000003,0.003,0.065,1.072,-0.001,-0.53
00:00:00.466,1572936683111,4.166,0.009000000000000001,31.45300000000001,0.664,3.0,-0.004,2.954,0.003,0.068,1.127,0.0,-0.53
00:00:00.514,1572936683159,4.1530000000000005,0.009000000000000001,31.45300000000001,0.664,3.0,-0.003,3.014,0.003,0.071,1.171,0.0,-0.53
00:00:00.515,1572936683160,4.136,0.009000000000000001,34.969,0.664,3.0,-0.002,3.083,0.003,0.07400000000000001,1.221,0.0,-0.53
00:00:00.516,1572936683161,4.119,0.01,34.969,0.664,3.0,0.0,3.151,0.003,0.077,1.273,0.0,-0.53
00:00:00.566,1572936683211,4.105,0.01,34.969,0.664,3.0,0.001,3.219,0.003,0.08,1.3259999999999998,0.0,-0.53
00:00:00.567,1572936683212,4.091,0.012,34.969,0.664,3.0,0.003,3.287,0.003,0.08199999999999999,1.381,0.0,-0.53
00:00:00.568,1572936683213,4.075,0.013,34.969,0.664,3.0,0.004,3.355,0.003,0.085,1.436,0.0,-0.53
00:00:00.619,1572936683264,4.0539999999999985,0.014,34.969,0.664,3.0,0.006,3.422,0.003,0.087,1.493,0.0,-0.53
00:00:00.620,1572936683265,4.03,0.015,35.994,0.664,3.0,0.006999999999999999,3.489,0.004,0.08800000000000001,1.55,0.0,-0.53
00:00:00.621,1572936683266,4.004,0.016,35.994,0.664,3.0,0.008,3.556,0.004,0.09,1.609,0.0,-0.53
00:00:00.622,1572936683267,3.979,0.017,35.994,0.664,3.0,0.009000000000000001,3.622,0.004,0.091,1.669,0.0,-0.529
00:00:00.670,1572936683315,3.956,0.018000000000000002,35.994,0.664,3.0,0.01,3.687,0.004,0.092,1.73,0.0,-0.529
00:00:00.671,1572936683316,3.933,0.019,35.994,0.664,3.0,0.01,3.752,0.004,0.093,1.7919999999999998,0.0,-0.529
00:00:00.672,1572936683317,3.91,0.019,35.994,0.664,3.0,0.011,3.817,0.004,0.093,1.855,0.0,-0.529
00:00:00.724,1572936683369,3.888,0.019,36.653,0.664,3.0,0.011,3.882,0.005,0.093,1.919,0.001,-0.529
00:00:00.725,1572936683370,3.865,0.019,36.653,0.664,3.0,0.012,3.946,0.005,0.093,1.984,0.001,-0.529
00:00:00.726,1572936683371,3.844,0.018000000000000002,36.653,0.664,3.0,0.012,4.01,0.005,0.093,2.05,0.001,-0.528
00:00:00.778,1572936683423,3.823,0.018000000000000002,36.653,0.664,3.0,0.013,4.073,0.005,0.093,2.1180000000000003,0.001,-0.528
00:00:00.779,1572936683424,3.803,0.018000000000000002,36.653,0.664,3.0,0.013,4.136,0.005,0.092,2.186,0.001,-0.528
00:00:00.780,1572936683425,3.782,0.018000000000000002,36.653,0.664,3.0,0.014,4.199,0.005,0.092,2.256,0.001,-0.528
