rec-time,UTC,Acceleration,Lateral acceleration,Gas pedal position,Brake pedal force,Gear,Steering wheel position,Velocity,Lateral velocity,Vertical velocity,X axis position,Y axis position,Z axis position
00:00:01.261,1572945511574,0.022,0.002,0.983,0.664,3.0,-0.061,-0.028,0.0,-0.011,-0.006,0.0,-0.531
00:00:01.309,1572945511622,0.032,0.002,0.983,0.664,3.0,-0.061,-0.027000000000000003,0.0,-0.01,-0.006999999999999999,0.0,-0.532
00:00:01.310,1572945511623,0.059,0.0,0.983,0.664,3.0,-0.061,-0.025,0.0,-0.009000000000000001,-0.006999999999999999,0.0,-0.532
00:00:01.311,1572945511624,0.08800000000000001,0.0,0.983,0.664,3.0,-0.061,-0.023,0.0,-0.008,-0.008,0.0,-0.532
00:00:01.360,1572945511673,0.114,0.0,0.983,0.664,3.0,-0.061,-0.021,0.0,-0.006999999999999999,-0.008,0.0,-0.532
00:00:01.361,1572945511674,0.134,0.0,0.983,0.664,3.0,-0.061,-0.019,0.0,-0.006,-0.008,0.0,-0.532
00:00:01.362,1572945511675,0.14800000000000002,0.0,1.13,0.664,3.0,-0.061,-0.016,0.0,-0.004,-0.009000000000000001,0.0,-0.532
00:00:01.410,1572945511723,0.157,0.0,1.13,0.664,3.0,-0.061,-0.013,0.0,-0.003,-0.009000000000000001,0.0,-0.532
00:00:01.411,1572945511724,0.16399999999999998,0.0,1.13,0.664,3.0,-0.061,-0.011,0.0,-0.002,-0.009000000000000001,0.0,-0.532
00:00:01.412,1572945511725,0.16899999999999998,0.0,1.13,0.664,3.0,-0.061,-0.008,0.0,-0.001,-0.009000000000000001,0.0,-0.532
00:00:01.464,1572945511777,0.174,0.0,1.13,0.664,3.0,-0.061,-0.005,0.0,0.0,-0.009000000000000001,0.0,-0.532
00:00:01.465,1572945511778,0.177,0.0,1.13,0.664,3.0,-0.061,-0.002,0.0,0.0,-0.009000000000000001,0.0,-0.532
00:00:01.466,1572945511779,0.181,0.0,1.13,0.664,3.0,-0.061,0.001,0.0,0.001,-0.009000000000000001,0.0,-0.532
00:00:01.511,1572945511824,0.189,-0.001,1.13,0.664,3.0,-0.061,0.005,0.0,0.002,-0.009000000000000001,0.0,-0.532
00:00:01.512,1572945511825,0.2,-0.001,1.13,0.664,3.0,-0.061,0.008,0.0,0.002,-0.009000000000000001,0.0,-0.532
00:00:01.513,1572945511826,0.213,-0.001,1.13,0.664,3.0,-0.061,0.012,0.0,0.003,-0.009000000000000001,0.0,-0.532
00:00:01.561,1572945511874,0.228,-0.001,1.13,0.664,3.0,-0.061,0.016,0.0,0.003,-0.009000000000000001,0.0,-0.532
00:00:01.562,1572945511875,0.241,-0.001,1.13,0.664,3.0,-0.061,0.02,0.0,0.004,-0.008,0.0,-0.532
00:00:01.563,1572945511876,0.256,-0.001,1.13,0.664,3.0,-0.061,0.025,0.0,0.004,-0.008,0.0,-0.532
00:00:01.614,1572945511927,0.271,-0.001,1.13,0.664,3.0,-0.061,0.029,0.0,0.004,-0.008,0.0,-0.532
00:00:01.615,1572945511928,0.28600000000000003,-0.001,1.13,0.664,3.0,-0.061,0.034,0.0,0.004,-0.006999999999999999,0.0,-0.532
00:00:01.616,1572945511929,0.301,-0.001,1.13,0.664,3.0,-0.061,0.04,0.0,0.004,-0.006,0.0,-0.532
00:00:01.662,1572945511975,0.316,-0.001,1.13,0.664,3.0,-0.061,0.045,0.0,0.004,-0.006,0.0,-0.532
00:00:01.663,1572945511976,0.332,-0.001,1.13,0.664,3.0,-0.061,0.051,0.0,0.004,-0.005,0.0,-0.532
00:00:01.664,1572945511977,0.34600000000000003,-0.001,1.13,0.664,3.0,-0.061,0.057,0.0,0.004,-0.004,0.0,-0.532
00:00:01.712,1572945512025,0.36,-0.001,1.13,0.664,3.0,-0.061,0.063,0.0,0.003,-0.003,0.0,-0.532
00:00:01.713,1572945512026,0.375,-0.001,1.13,0.664,3.0,-0.061,0.07,0.0,0.003,-0.002,0.0,-0.531
00:00:01.714,1572945512027,0.389,-0.001,1.13,0.664,3.0,-0.061,0.076,0.0,0.003,-0.001,0.0,-0.531
00:00:01.768,1572945512081,0.402,-0.001,1.13,0.664,3.0,-0.061,0.083,0.0,0.003,0.001,0.0,-0.531
00:00:01.769,1572945512082,0.415,-0.001,1.13,0.664,3.0,-0.061,0.09,0.0,0.002,0.002,0.0,-0.531
00:00:01.770,1572945512083,0.4270000000000001,-0.001,0.983,0.664,3.0,-0.061,0.097,0.0,0.002,0.004,0.0,-0.531
00:00:01.817,1572945512130,0.44,-0.001,0.983,0.664,3.0,-0.061,0.105,0.0,0.002,0.005,0.0,-0.531
00:00:01.818,1572945512131,0.449,-0.001,0.983,0.664,3.0,-0.061,0.112,0.0,0.001,0.006999999999999999,0.0,-0.531
00:00:01.819,1572945512132,0.459,-0.001,0.983,0.664,3.0,-0.061,0.121,0.0,0.001,0.009000000000000001,0.0,-0.531
00:00:01.864,1572945512177,0.467,-0.001,0.983,0.664,3.0,-0.061,0.128,0.0,0.001,0.011,0.0,-0.531
00:00:01.865,1572945512178,0.474,-0.001,0.983,0.664,3.0,-0.061,0.136,0.0,0.001,0.013,0.0,-0.531
00:00:01.866,1572945512179,0.48,-0.001,0.983,0.664,3.0,-0.061,0.14400000000000002,0.0,0.0,0.016,0.0,-0.531
00:00:01.915,1572945512228,0.486,-0.001,0.983,0.664,3.0,-0.061,0.153,0.0,0.0,0.018000000000000002,0.0,-0.531
00:00:01.916,1572945512229,0.4920000000000001,-0.001,0.983,0.664,3.0,-0.061,0.161,0.0,0.0,0.021,0.0,-0.531
00:00:01.917,1572945512230,0.4970000000000001,-0.001,0.983,0.664,3.0,-0.061,0.16899999999999998,0.0,-0.001,0.024,0.0,-0.531
00:00:01.965,1572945512278,0.502,-0.001,0.983,0.664,3.0,-0.061,0.177,0.0,-0.001,0.026,0.0,-0.531
00:00:01.966,1572945512279,0.507,-0.001,0.983,0.664,3.0,-0.061,0.18600000000000005,-0.001,-0.001,0.029,0.0,-0.531
00:00:01.967,1572945512280,0.512,-0.001,1.13,0.664,3.0,-0.061,0.194,-0.001,-0.001,0.033,0.0,-0.531
00:00:02.015,1572945512328,0.517,-0.001,1.13,0.664,3.0,-0.061,0.204,-0.001,-0.001,0.036000000000000004,0.0,-0.531
00:00:02.016,1572945512329,0.522,-0.001,1.13,0.664,3.0,-0.061,0.212,-0.001,-0.001,0.039,0.0,-0.531
00:00:02.017,1572945512330,0.529,-0.001,1.13,0.664,3.0,-0.061,0.221,-0.001,-0.001,0.043,0.0,-0.531
00:00:02.080,1572945512393,0.536,-0.001,1.13,0.664,3.0,-0.061,0.23,-0.001,-0.001,0.047,0.0,-0.531
00:00:02.081,1572945512394,0.5429999999999999,-0.001,1.13,0.664,3.0,-0.061,0.239,-0.001,-0.001,0.051,0.0,-0.531
00:00:02.082,1572945512395,0.5489999999999999,-0.001,0.983,0.664,3.0,-0.061,0.248,-0.001,-0.001,0.055,0.0,-0.531
00:00:02.083,1572945512396,0.555,-0.001,0.983,0.664,3.0,-0.061,0.258,-0.001,-0.001,0.059,0.0,-0.531
00:00:02.131,1572945512444,0.5579999999999999,-0.002,0.983,0.664,3.0,-0.061,0.267,-0.001,-0.001,0.063,0.0,-0.531
00:00:02.132,1572945512445,0.561,-0.002,0.983,0.664,3.0,-0.061,0.276,-0.001,0.0,0.068,0.0,-0.531
00:00:02.133,1572945512446,0.561,-0.002,0.983,0.664,3.0,-0.061,0.287,-0.001,0.0,0.073,0.0,-0.531
00:00:02.185,1572945512498,0.561,-0.002,0.983,0.664,3.0,-0.061,0.295,-0.001,0.0,0.078,0.0,-0.531
00:00:02.186,1572945512499,0.561,-0.002,0.983,0.664,3.0,-0.061,0.304,-0.001,0.0,0.08199999999999999,0.0,-0.531
00:00:02.187,1572945512500,0.56,-0.002,0.983,0.664,3.0,-0.061,0.314,-0.001,0.0,0.08800000000000001,0.0,-0.532
00:00:02.231,1572945512544,0.5589999999999999,-0.002,0.983,0.664,3.0,-0.061,0.32299999999999995,-0.001,0.0,0.093,0.0,-0.532
00:00:02.232,1572945512545,0.5579999999999999,-0.002,0.983,0.664,3.0,-0.061,0.332,-0.001,0.0,0.098,0.0,-0.532
00:00:02.233,1572945512546,0.557,-0.002,0.983,0.664,3.0,-0.061,0.341,-0.001,0.0,0.104,0.0,-0.532
00:00:02.282,1572945512595,0.556,-0.002,0.983,0.664,3.0,-0.061,0.35100000000000003,-0.001,0.0,0.11,0.0,-0.532
00:00:02.283,1572945512596,0.555,-0.002,0.983,0.664,3.0,-0.061,0.36,-0.001,0.0,0.116,0.0,-0.532
00:00:02.284,1572945512597,0.5539999999999999,-0.002,0.983,0.664,3.0,-0.061,0.369,-0.001,0.0,0.121,0.0,-0.532
00:00:02.337,1572945512650,0.5529999999999999,-0.002,0.983,0.664,3.0,-0.061,0.378,-0.001,0.0,0.128,0.0,-0.532
00:00:02.338,1572945512651,0.552,-0.002,0.983,0.664,3.0,-0.061,0.388,-0.001,0.0,0.135,0.0,-0.532
00:00:02.339,1572945512652,0.55,-0.002,0.983,0.664,3.0,-0.061,0.397,-0.001,0.0,0.141,0.0,-0.532
00:00:02.340,1572945512653,0.5489999999999999,-0.002,0.983,0.664,3.0,-0.061,0.406,-0.001,0.0,0.147,0.0,-0.532
00:00:02.391,1572945512704,0.5479999999999999,-0.002,1.13,0.664,3.0,-0.061,0.415,-0.001,0.0,0.155,0.0,-0.532
00:00:02.392,1572945512705,0.547,-0.002,1.13,0.664,3.0,-0.061,0.425,-0.001,0.0,0.162,0.0,-0.532
00:00:02.393,1572945512706,0.5479999999999999,-0.002,1.13,0.664,3.0,-0.061,0.434,-0.001,0.001,0.16899999999999998,0.0,-0.532
00:00:02.439,1572945512752,0.5489999999999999,-0.002,1.13,0.664,3.0,-0.061,0.443,-0.001,0.001,0.17600000000000002,-0.001,-0.532
00:00:02.440,1572945512753,0.552,-0.002,1.13,0.664,3.0,-0.061,0.452,-0.001,0.001,0.184,-0.001,-0.532
00:00:02.441,1572945512754,0.5539999999999999,-0.002,1.13,0.664,3.0,-0.061,0.461,-0.001,0.001,0.191,-0.001,-0.532
00:00:02.492,1572945512805,0.556,-0.002,0.983,0.664,3.0,-0.061,0.47,-0.001,0.001,0.198,-0.001,-0.532
00:00:02.493,1572945512806,0.557,-0.002,0.983,0.664,3.0,-0.061,0.481,-0.001,0.001,0.207,-0.001,-0.532
00:00:02.494,1572945512807,0.556,-0.002,0.983,0.664,3.0,-0.061,0.489,-0.001,0.001,0.215,-0.001,-0.532
00:00:02.540,1572945512853,0.5539999999999999,-0.002,0.983,0.664,3.0,-0.061,0.498,-0.001,0.001,0.223,-0.001,-0.532
00:00:02.541,1572945512854,0.55,-0.002,0.983,0.664,3.0,-0.061,0.507,-0.001,0.001,0.231,-0.001,-0.532
00:00:02.542,1572945512855,0.547,-0.002,0.983,0.664,3.0,-0.061,0.516,-0.001,0.001,0.239,-0.001,-0.532
00:00:02.596,1572945512909,0.544,-0.002,1.13,0.664,3.0,-0.061,0.526,-0.001,0.001,0.249,-0.001,-0.532
00:00:02.597,1572945512910,0.5429999999999999,-0.002,1.13,0.664,3.0,-0.061,0.535,-0.001,0.001,0.258,-0.001,-0.532
00:00:02.598,1572945512911,0.5429999999999999,-0.002,1.13,0.664,3.0,-0.061,0.544,-0.001,0.001,0.267,-0.001,-0.532
00:00:02.641,1572945512954,0.545,-0.002,1.13,0.664,3.0,-0.061,0.5529999999999999,-0.001,0.001,0.276,-0.001,-0.532
00:00:02.642,1572945512955,0.547,-0.002,1.13,0.664,3.0,-0.061,0.561,-0.001,0.001,0.284,-0.001,-0.532
00:00:02.643,1572945512956,0.55,-0.002,1.13,0.664,3.0,-0.061,0.5710000000000001,-0.001,0.001,0.294,-0.001,-0.532
00:00:02.691,1572945513004,0.5529999999999999,-0.002,0.983,0.664,3.0,-0.061,0.58,-0.001,0.001,0.304,-0.001,-0.532
00:00:02.692,1572945513005,0.555,-0.002,0.983,0.664,3.0,-0.061,0.59,-0.002,0.001,0.314,-0.001,-0.532
00:00:02.693,1572945513006,0.555,-0.002,0.983,0.664,3.0,-0.061,0.599,-0.002,0.001,0.324,-0.001,-0.532
00:00:02.741,1572945513054,0.5539999999999999,-0.002,0.983,0.664,3.0,-0.061,0.608,-0.002,0.001,0.333,-0.001,-0.532
00:00:02.742,1572945513055,0.552,-0.002,0.983,0.664,3.0,-0.061,0.617,-0.002,0.001,0.344,-0.001,-0.532
00:00:02.743,1572945513056,0.5489999999999999,-0.002,0.983,0.664,3.0,-0.061,0.626,-0.002,0.001,0.354,-0.001,-0.532
00:00:02.796,1572945513109,0.546,-0.002,1.13,0.664,3.0,-0.061,0.635,-0.002,0.001,0.365,-0.001,-0.532
00:00:02.797,1572945513110,0.544,-0.002,1.13,0.664,3.0,-0.062,0.645,-0.002,0.001,0.376,-0.001,-0.532
00:00:02.798,1572945513111,0.5429999999999999,-0.002,1.13,0.664,3.0,-0.062,0.653,-0.002,0.001,0.386,-0.001,-0.532
00:00:02.863,1572945513176,0.545,-0.002,1.13,0.664,3.0,-0.062,0.6629999999999999,-0.002,0.001,0.397,-0.001,-0.532
00:00:02.864,1572945513177,0.547,-0.002,1.13,0.664,3.0,-0.062,0.672,-0.002,0.001,0.409,-0.001,-0.532
00:00:02.865,1572945513178,0.5489999999999999,-0.002,1.13,0.664,3.0,-0.062,0.6809999999999999,-0.002,0.001,0.42,-0.001,-0.532
00:00:02.866,1572945513179,0.551,-0.002,1.13,0.664,3.0,-0.062,0.69,-0.002,0.001,0.431,-0.001,-0.532
00:00:02.921,1572945513234,0.5529999999999999,-0.002,1.13,0.664,3.0,-0.062,0.6990000000000001,-0.002,0.001,0.443,-0.001,-0.532
00:00:02.922,1572945513235,0.555,-0.002,1.13,0.664,3.0,-0.062,0.7090000000000001,-0.002,0.001,0.454,-0.001,-0.532
00:00:02.923,1572945513236,0.557,-0.002,1.13,0.664,3.0,-0.062,0.718,-0.002,0.001,0.466,-0.001,-0.532
00:00:02.924,1572945513237,0.5579999999999999,-0.002,1.13,0.664,3.0,-0.062,0.727,-0.002,0.001,0.478,-0.001,-0.532
00:00:02.978,1572945513291,0.5589999999999999,-0.002,1.13,0.664,3.0,-0.062,0.737,-0.002,0.001,0.491,-0.001,-0.532
00:00:02.979,1572945513292,0.56,-0.002,1.13,0.664,3.0,-0.062,0.746,-0.002,0.001,0.503,-0.001,-0.532
00:00:02.980,1572945513293,0.56,-0.002,1.13,0.664,3.0,-0.062,0.755,-0.002,0.001,0.515,-0.002,-0.532
00:00:03.023,1572945513336,0.56,-0.002,1.13,0.664,3.0,-0.062,0.765,-0.002,0.001,0.528,-0.002,-0.532
00:00:03.024,1572945513337,0.56,-0.002,1.13,0.664,3.0,-0.062,0.774,-0.002,0.001,0.541,-0.002,-0.532
00:00:03.025,1572945513338,0.56,-0.002,1.13,0.664,3.0,-0.062,0.7829999999999999,-0.002,0.001,0.5539999999999999,-0.002,-0.532
00:00:03.073,1572945513386,0.56,-0.002,1.13,0.664,3.0,-0.062,0.792,-0.002,0.001,0.5660000000000001,-0.002,-0.532
00:00:03.074,1572945513387,0.56,-0.002,0.983,0.664,3.0,-0.062,0.802,-0.002,0.001,0.58,-0.002,-0.532
00:00:03.075,1572945513388,0.5579999999999999,-0.002,0.983,0.664,3.0,-0.062,0.8109999999999999,-0.002,0.001,0.594,-0.002,-0.532
00:00:03.128,1572945513441,0.555,-0.002,0.983,0.664,3.0,-0.062,0.821,-0.002,0.001,0.607,-0.002,-0.532
00:00:03.129,1572945513442,0.551,-0.002,0.983,0.664,3.0,-0.062,0.83,-0.002,0.001,0.621,-0.002,-0.532
00:00:03.130,1572945513443,0.546,-0.002,0.983,0.664,3.0,-0.062,0.8390000000000001,-0.002,0.001,0.636,-0.002,-0.532
00:00:03.175,1572945513488,0.541,-0.002,0.983,0.664,3.0,-0.062,0.848,-0.002,0.001,0.649,-0.002,-0.532
00:00:03.176,1572945513489,0.536,-0.002,0.983,0.664,3.0,-0.062,0.856,-0.002,0.001,0.6629999999999999,-0.002,-0.532
00:00:03.177,1572945513490,0.532,-0.002,0.983,0.664,3.0,-0.062,0.866,-0.002,0.001,0.6779999999999999,-0.002,-0.532
00:00:03.224,1572945513537,0.528,-0.002,0.983,0.664,3.0,-0.062,0.8740000000000001,-0.002,0.001,0.6920000000000001,-0.002,-0.532
00:00:03.225,1572945513538,0.524,-0.002,0.983,0.664,3.0,-0.062,0.883,-0.002,0.001,0.7070000000000001,-0.002,-0.532
00:00:03.226,1572945513539,0.521,-0.002,0.983,0.664,3.0,-0.062,0.8909999999999999,-0.002,0.001,0.721,-0.002,-0.532
00:00:03.279,1572945513592,0.518,-0.002,0.983,0.664,3.0,-0.062,0.9,-0.002,0.001,0.736,-0.002,-0.532
00:00:03.280,1572945513593,0.516,-0.002,1.13,0.664,3.0,-0.062,0.909,-0.002,0.001,0.7509999999999999,-0.002,-0.532
00:00:03.281,1572945513594,0.514,-0.002,1.13,0.664,3.0,-0.062,0.917,-0.002,0.001,0.767,-0.002,-0.532
00:00:03.324,1572945513637,0.515,-0.003,1.13,0.664,3.0,-0.062,0.926,-0.002,0.001,0.782,-0.002,-0.532
00:00:03.325,1572945513638,0.517,-0.003,1.13,0.664,3.0,-0.062,0.934,-0.002,0.001,0.7979999999999999,-0.002,-0.532
00:00:03.326,1572945513639,0.519,-0.003,1.13,0.664,3.0,-0.062,0.943,-0.002,0.001,0.813,-0.003,-0.532
00:00:03.375,1572945513688,0.522,-0.003,1.13,0.664,3.0,-0.062,0.952,-0.002,0.001,0.8290000000000001,-0.003,-0.532
00:00:03.376,1572945513689,0.525,-0.003,1.13,0.664,3.0,-0.062,0.961,-0.002,0.001,0.845,-0.003,-0.532
00:00:03.377,1572945513690,0.527,-0.003,1.13,0.664,3.0,-0.062,0.97,-0.002,0.001,0.862,-0.003,-0.532
00:00:03.427,1572945513740,0.529,-0.003,1.13,0.664,3.0,-0.062,0.978,-0.002,0.001,0.877,-0.003,-0.532
00:00:03.428,1572945513741,0.531,-0.003,1.13,0.664,3.0,-0.062,0.987,-0.002,0.001,0.894,-0.003,-0.532
00:00:03.429,1572945513742,0.532,-0.003,1.13,0.664,3.0,-0.062,0.996,-0.002,0.001,0.911,-0.003,-0.532
00:00:03.475,1572945513788,0.532,-0.003,1.13,0.664,3.0,-0.062,1.005,-0.003,0.001,0.927,-0.003,-0.532
00:00:03.476,1572945513789,0.5329999999999999,-0.003,1.13,0.664,3.0,-0.062,1.014,-0.003,0.001,0.944,-0.003,-0.532
00:00:03.477,1572945513790,0.5329999999999999,-0.003,1.13,0.664,3.0,-0.062,1.023,-0.003,0.001,0.962,-0.003,-0.532
00:00:03.525,1572945513838,0.5329999999999999,-0.003,1.13,0.664,3.0,-0.062,1.031,-0.003,0.001,0.978,-0.003,-0.532
00:00:03.526,1572945513839,0.532,-0.003,1.13,0.664,3.0,-0.062,1.04,-0.003,0.001,0.995,-0.003,-0.532
00:00:03.527,1572945513840,0.531,-0.003,1.13,0.664,3.0,-0.062,1.0490000000000002,-0.003,0.001,1.012,-0.003,-0.532
